,type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass.title,subClass.code,links.self,links.account,links.institution,links.connection,subClass
41,transaction,3c846ca4-753d-431a-a334-c540275ad2bf,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 03/02/2021,-43.47,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-02-05T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/3c846ca4-753d-431a-a334-c540275ad2bf,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
42,transaction,c8516963-84f9-4775-b224-55982026a0cb,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 31/01/2021,-11.98,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-02-01T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/c8516963-84f9-4775-b224-55982026a0cb,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
43,transaction,f1441d2b-1c83-4c9f-a9d5-cdd6297f4d95,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 30/01/2021,-12.89,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-02-01T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/f1441d2b-1c83-4c9f-a9d5-cdd6297f4d95,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
44,transaction,5cd32bd0-f5ec-4833-bfdb-80ce38a5114c,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 31/01/2021,-3.42,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-02-01T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/5cd32bd0-f5ec-4833-bfdb-80ce38a5114c,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
45,transaction,16e6ec58-4b43-4a5a-ad6d-4f29cf44fa5c,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 28/01/2021,-238.55,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-30T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/16e6ec58-4b43-4a5a-ad6d-4f29cf44fa5c,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
46,transaction,00f11391-5be2-49d2-a845-59d6455729ec,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 27/01/2021,-231.82,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-29T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/00f11391-5be2-49d2-a845-59d6455729ec,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
47,transaction,bc5066f3-fbb8-48b9-b848-10e11fcc2396,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 28/01/2021,-224.86,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-28T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/bc5066f3-fbb8-48b9-b848-10e11fcc2396,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
48,transaction,184afd2d-0295-46dd-89c8-58f60a580848,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 26/01/2021,-208.23,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-26T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/184afd2d-0295-46dd-89c8-58f60a580848,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
49,transaction,3db4c29a-5df0-4c83-a1ff-321ccc396387,posted,"PAYMENT RECEIVED, THANK YOU",890.95,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-24T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/3db4c29a-5df0-4c83-a1ff-321ccc396387,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
50,transaction,68345142-4f50-43f4-946a-8887a3e97ef2,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 22/01/2021,-25.90,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-24T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/68345142-4f50-43f4-946a-8887a3e97ef2,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
51,transaction,f1451420-b2b2-4372-95a9-777bbad9287d,posted,"PAYMENT RECEIVED, THANK YOU",883.15,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-23T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/f1451420-b2b2-4372-95a9-777bbad9287d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
52,transaction,ccd17c1b-c5db-4b59-a7e2-1b17ae102a3a,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 19/01/2021,-163.07,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-20T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/ccd17c1b-c5db-4b59-a7e2-1b17ae102a3a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
53,transaction,1ed23bfb-348b-48da-b604-2434d205f036,posted,INTEREST CHARGES,-33.56,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-13T00:00:00Z,Unknown,0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/1ed23bfb-348b-48da-b604-2434d205f036,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
54,transaction,8d87051b-eadd-4aa1-bbaa-3b1dfe86bac2,posted,INTEREST ON CASH ADV,-5.76,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-13T00:00:00Z,Auxiliary Finance and Investment Services,641,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/8d87051b-eadd-4aa1-bbaa-3b1dfe86bac2,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
55,transaction,f9640d1e-18f2-4d23-aa5f-456d4ffef39b,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 11/01/2021,-108.92,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-13T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/f9640d1e-18f2-4d23-aa5f-456d4ffef39b,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
56,transaction,b62f9355-a196-43c3-bad3-4900de010efe,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 11/01/2021,-31.74,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-11T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b62f9355-a196-43c3-bad3-4900de010efe,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
57,transaction,1cde7e3b-bbc0-4f5a-9515-e336eb6ac485,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 10/01/2021,-28.32,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-10T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/1cde7e3b-bbc0-4f5a-9515-e336eb6ac485,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
58,transaction,6811c034-37c9-4f74-97de-2aa4e97051dd,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 07/01/2021,-19.43,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-09T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/6811c034-37c9-4f74-97de-2aa4e97051dd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
59,transaction,e55efaf5-9309-4678-83c1-06391efdf4af,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 07/01/2021,-11.49,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-09T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/e55efaf5-9309-4678-83c1-06391efdf4af,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
60,transaction,d29a4c5e-0b6b-4a9a-8309-68e17d1ab0e6,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 08/01/2021,-25.24,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-09T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/d29a4c5e-0b6b-4a9a-8309-68e17d1ab0e6,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
61,transaction,0b590b79-0b0a-4ac1-ae2c-87395a219edb,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 06/01/2021,-9.58,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-07T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0b590b79-0b0a-4ac1-ae2c-87395a219edb,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
62,transaction,b7987ec6-6326-4355-9ad2-453125e359da,posted,BP 0408 AUS Card xx7381 Value Date: 04/01/2021,-66.56,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-06T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b7987ec6-6326-4355-9ad2-453125e359da,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
63,transaction,cfdbb5b8-4ec0-4ec5-ba5e-548049f1b2d0,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 03/01/2021,-6.59,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-04T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/cfdbb5b8-4ec0-4ec5-ba5e-548049f1b2d0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
64,transaction,1981d8ed-b60c-4886-9360-5382221a3ea2,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 30/12/2020,-12.96,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2023-01-01T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/1981d8ed-b60c-4886-9360-5382221a3ea2,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
65,transaction,ecf93783-7c64-4f3e-a906-2f3c708f3114,posted,"PAYMENT RECEIVED, THANK YOU",902.90,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-25T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/ecf93783-7c64-4f3e-a906-2f3c708f3114,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
66,transaction,997fdc38-d4ff-4613-b95e-b688f021c184,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 23/12/2020,-25.25,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-24T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/997fdc38-d4ff-4613-b95e-b688f021c184,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
67,transaction,98380eb2-177b-4a60-b9f7-c8442a9e8c22,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 22/12/2020,-25.72,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-24T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/98380eb2-177b-4a60-b9f7-c8442a9e8c22,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
68,transaction,b2cf6157-91b0-4ded-b37a-6db8b43c2fdd,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 22/12/2020,-39.63,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-22T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b2cf6157-91b0-4ded-b37a-6db8b43c2fdd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
69,transaction,5b37b825-27e6-443e-a53d-ba86bdd3c357,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 20/12/2020,-178.68,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-22T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/5b37b825-27e6-443e-a53d-ba86bdd3c357,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
70,transaction,a903ccd6-81af-42f9-9dc3-56dbbe97fe30,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 19/12/2020,-168.91,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-21T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a903ccd6-81af-42f9-9dc3-56dbbe97fe30,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
71,transaction,114964aa-bbe0-44df-b34c-1fb140e1ea95,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 19/12/2020,-21.77,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-20T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/114964aa-bbe0-44df-b34c-1fb140e1ea95,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
72,transaction,7a6a4f45-fcc7-41d4-905f-46ce14ba252e,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 20/12/2020,-21.55,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-20T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/7a6a4f45-fcc7-41d4-905f-46ce14ba252e,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
73,transaction,cb43614a-00fd-4964-91e1-6b9e8d3d6065,posted,"PAYMENT RECEIVED, THANK YOU",807.14,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-19T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/cb43614a-00fd-4964-91e1-6b9e8d3d6065,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
74,transaction,bee2d83c-6676-4e19-87f4-634ca2a4d672,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 18/12/2020,-146.18,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-18T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/bee2d83c-6676-4e19-87f4-634ca2a4d672,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
75,transaction,24579d7b-6e58-4ea7-9910-19dc505bdce1,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 14/12/2020,-30.12,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-16T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/24579d7b-6e58-4ea7-9910-19dc505bdce1,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
76,transaction,78368160-5320-48c6-a654-d69b52656011,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 14/12/2020,-41.81,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-15T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/78368160-5320-48c6-a654-d69b52656011,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
77,transaction,3962b955-3ebb-4f43-952f-acd14ace7a65,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 15/12/2020,-123.62,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-15T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/3962b955-3ebb-4f43-952f-acd14ace7a65,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
78,transaction,4e66cb33-7bac-4eb4-bac4-53af10e344bd,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 15/12/2020,-41.81,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-15T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/4e66cb33-7bac-4eb4-bac4-53af10e344bd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
79,transaction,e15a1c0f-dd51-49e8-ba6a-38c434e8e0dd,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 12/12/2020,-15.54,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-14T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/e15a1c0f-dd51-49e8-ba6a-38c434e8e0dd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
80,transaction,6390f964-5de5-4682-a509-b15e79e64778,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 12/12/2020,-116.43,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-12-14T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/6390f964-5de5-4682-a509-b15e79e64778,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
